
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          RHDH-plugins-lightspeed, https://github.com/redhat-developer/rhdh-plugins, undefined, undefined, undefined, undefined, undefined, undefined, 6.3.0-prerelease.17, undefined, undefined, undefined, undefined, 6.3.0-prerelease.23, undefined, null, undefined, undefined, undefined, undefined, undefined, undefined, undefined
