
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          Cockpit-Cockpit, https://github.com/cockpit-project/cockpit, 6.2.3, undefined, undefined, undefined, undefined, undefined, 6.2.2, 6.2.2, undefined, undefined, undefined, undefined, undefined, null, 6.2.2, 6.2.2, 6.2.2, undefined, undefined, undefined, 18.3.1
