
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          Ansible-pinakes-ui-Ansible-pinakes-ui, https://github.com/ansible/pinakes-ui, ^4.221.2, undefined, undefined, undefined, undefined, undefined, ^4.206.2, ^4.93.0, undefined, undefined, undefined, undefined, undefined, null, ^4.92.0, ^4.37.8, undefined, undefined, undefined, undefined, ^16.14.0
