
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          RedHatStorage-odf-console-shared, https://github.com/red-hat-storage/odf-console, 5.4.2, undefined, undefined, 7.4.8, undefined, undefined, 5.4.8, 5.4.2, undefined, undefined, undefined, undefined, undefined, null, undefined, 5.4.16, 5.4.1, 5.4.1, undefined, undefined, undefined
