
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          Composer-AI-chatbot-Composer-AI-chatbot, https://github.com/redhat-composer-ai/chatbot-ui, undefined, undefined, undefined, undefined, undefined, undefined, ^6.0.0, ^6.0.0, undefined, undefined, undefined, ^2.1.0-prerelease.26, undefined, null, ^6.0.0, undefined, undefined, undefined, undefined, undefined, ^18.3.1
