
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          Quay-ui-Quay-ui, https://github.com/quay/quay-ui, ^4.185.1, undefined, undefined, ^6.74.3, undefined, undefined, ^4.202.16, ^4.53.16, undefined, undefined, undefined, undefined, undefined, null, undefined, ^4.71.16, undefined, undefined, undefined, undefined, ^17.0.2
