
          name, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/patternfly-next, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, patternfly, patternfly-react, patternfly-react-extensions, react
          Fuse-Online-Syndesis-atlasmap-adapter, undefined, undefined, undefined, undefined, undefined, undefined, ^4.135.0, ^4.11.0, undefined, undefined, undefined, ^4.11.0, ^4.29.0, undefined, ^4.9.6, undefined, undefined, undefined, undefined, undefined, ^16.6.0
