url,pf3ClassCount,pf4ClassCount,otherClassCount
http://localhost:9000/k8s/all-namespaces/tekton.dev~v1alpha1~TaskRun,78,0,43
http://localhost:9000/k8s/cluster/admin.enmasse.io~v1beta1~AuthenticationService/~new,71,0,74
http://localhost:9000/k8s/cluster/admin.enmasse.io~v1beta1~StandardInfraConfig/~new,71,0,74
http://localhost:9000/k8s/cluster/admin.enmasse.io~v1beta2~AddressPlan/~new,74,0,74
http://localhost:9000/k8s/cluster/admin.enmasse.io~v1beta2~AddressSpacePlan/~new,74,0,74
http://localhost:9000/k8s/cluster/app.kiegroup.org~v1alpha1~KogitoApp/~new,71,0,74
http://localhost:9000/k8s/cluster/app.kiegroup.org~v1alpha1~KogitoDataIndex/~new,71,0,74
http://localhost:9000/k8s/cluster/app.kiegroup.org~v1alpha1~KogitoJobsService/~new,71,0,74
http://localhost:9000/k8s/cluster/apps.3scale.net~v1alpha1~APIManager/~new,74,0,74
http://localhost:9000/k8s/cluster/apps.m88i.io~v1alpha1~Nexus/~new,71,0,73
http://localhost:9000/k8s/cluster/argoproj.io~v1alpha1~ArgoCD/~new,71,0,73
http://localhost:9000/k8s/cluster/autoscaling.openshift.io~v1~ClusterAutoscaler/~new,74,0,74
http://localhost:9000/k8s/cluster/buildconfigs/~new,77,0,86
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~API/~new,74,0,74
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~Binding/~new,71,0,74
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~Limit/~new,71,0,74
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~MappingRule/~new,71,0,74
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~Metric/~new,71,0,74
http://localhost:9000/k8s/cluster/capabilities.3scale.net~v1alpha1~Plan/~new,71,0,74
http://localhost:9000/k8s/cluster/clusterrolebindings,76,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/alertmanager-main,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/alertmanager-main/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/argocd-operator.v0.0.4-4xjw8-argocd-application-controllers7npw,77,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/argocd-operator.v0.0.4-4xjw8-argocd-application-controllers7npw/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/argocd-operator.v0.0.4-ffjh7-argocd-server-vdf5v,77,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/argocd-operator.v0.0.4-ffjh7-argocd-server-vdf5v/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/basic-users,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/basic-users/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cloud-credential-operator-rolebinding,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/cloud-credential-operator-rolebinding/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admin,77,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admin-console,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admin-console/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admin/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admins,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-admins/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-autoscaler,77,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-autoscaler-operator,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-autoscaler-operator/yaml,57,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-autoscaler/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-version-operator,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/cluster-version-operator/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/consoledeveloper_role1,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/consoledeveloper_role1/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/consoledeveloper_role2,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/consoledeveloper_role2/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/csi-snapshot-controller-operator-role,77,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/csi-snapshot-controller-operator-role/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/default-account-cluster-network-operator,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/default-account-cluster-network-operator/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/elasticsearch-operator.4.3.1-202002032140-dvf82-elasticsea5zqj9,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/elasticsearch-operator.4.3.1-202002032140-dvf82-elasticsea5zqj9/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-hdlqk-iot-operator-bgsm8,54,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-k48qd-iot-device-registry-fxmdr,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-k48qd-iot-device-registry-fxmdr/yaml,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-kxnxd-enmasse-operator-gxd47,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-kxnxd-enmasse-operator-gxd47/yaml,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-rtk6l-standard-authservice-ddck8,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-rtk6l-standard-authservice-ddck8/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-wcffb-api-server-t56gw,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/enmasse.0.30.2-wcffb-api-server-t56gw/yaml,63,0,24
http://localhost:9000/k8s/cluster/clusterrolebindings/jaeger-operator.v1.13.1-df8r6-jaeger-operator-295zq,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/jaeger-operator.v1.13.1-df8r6-jaeger-operator-295zq/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/kiali-operator.v1.0.9-pcpqp-kiali-operator-tx82q,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/kiali-operator.v1.0.9-pcpqp-kiali-operator-tx82q/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/openshift-pipelines-operator.v0.8.2-rmnqs-openshift-pipelihfptk,57,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/self-provisioners,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/self-provisioners/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/serverless-operator.v1.4.1-trk2t-knative-serving-operator-jx5rc,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/serverless-operator.v1.4.1-trk2t-knative-serving-operator-jx5rc/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/serverless-operator.v1.4.1-v66wx-knative-openshift-ingressvlscb,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/serverless-operator.v1.4.1-v66wx-knative-openshift-ingressvlscb/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/servicemeshoperator.v1.0.7-xtxb8-istio-operator-lwcsw,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/servicemeshoperator.v1.0.7-xtxb8-istio-operator-lwcsw/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterrolebindings/storageosoperator-rhm-10tb.v1.5.3-jbfgz-storageos-operatorrtq7f,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/strimzi-cluster-operator.v0.15.0-bjl2k-strimzi-cluster-opebhw6n,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/strimzi-cluster-operator.v0.15.0-bjl2k-strimzi-cluster-opebhw6n/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/strimzi-cluster-operator.v0.15.0-c9cl9-strimzi-cluster-opeck82r,74,0,36
http://localhost:9000/k8s/cluster/clusterrolebindings/strimzi-cluster-operator.v0.15.0-c9cl9-strimzi-cluster-opeck82r/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterrolebindings/system:openshift:controller:template-instance-controller:admin,77,0,31
http://localhost:9000/k8s/cluster/clusterrolebindings/system:openshift:controller:template-instance-controller:admin/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles,76,0,36
http://localhost:9000/k8s/cluster/clusterroles/addressable-resolver,75,0,59
http://localhost:9000/k8s/cluster/clusterroles/addressable-resolver/bindings,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/addressable-resolver/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/admin,78,0,155
http://localhost:9000/k8s/cluster/clusterroles/admin/bindings,87,0,50
http://localhost:9000/k8s/cluster/clusterroles/aggregate-olm-edit,78,0,51
http://localhost:9000/k8s/cluster/clusterroles/aggregate-olm-edit/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/aggregate-olm-view,78,0,53
http://localhost:9000/k8s/cluster/clusterroles/aggregate-olm-view/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/alertmanager-main,78,0,49
http://localhost:9000/k8s/cluster/clusterroles/alertmanager-main/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/alertmanager-main/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-admin,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-admin/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-admin/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-crdview,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-crdview/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-crdview/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-edit,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-edit/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-edit/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-view,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-view/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/apimanagers.apps.3scale.net-v1alpha1-view/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/apis.capabilities.3scale.net-v1alpha1-admin,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/apis.capabilities.3scale.net-v1alpha1-admin/bindings,76,0,37
http://localhost:9000/k8s/cluster/clusterroles/apis.capabilities.3scale.net-v1alpha1-admin/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-4xjw8,78,0,46
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-4xjw8/bindings,57,0,9
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-4xjw8/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-ffjh7,78,0,49
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-ffjh7/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/argocd-operator.v0.0.4-ffjh7/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/basic-user,78,0,54
http://localhost:9000/k8s/cluster/clusterroles/basic-user/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/basic-user/yaml,57,0,9
http://localhost:9000/k8s/cluster/clusterroles/cloud-credential-operator-role,78,0,56
http://localhost:9000/k8s/cluster/clusterroles/cloud-credential-operator-role/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/cloud-credential-operator-role/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/cluster-admin,78,0,46
http://localhost:9000/k8s/cluster/clusterroles/cluster-admin/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/cluster-admin/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/cluster-autoscaler,57,0,9
http://localhost:9000/k8s/cluster/clusterroles/elasticsearch-operator.4.3.1-202002032140-dvf82,75,0,65
http://localhost:9000/k8s/cluster/clusterroles/elasticsearch-operator.4.3.1-202002032140-dvf82/bindings,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/elasticsearch-operator.4.3.1-202002032140-dvf82/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-hdlqk,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-hdlqk/bindings,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-hdlqk/yaml,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-k48qd,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-k48qd/bindings,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-k48qd/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-kxnxd,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-kxnxd/bindings,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-kxnxd/yaml,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-rtk6l,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-wcffb,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-wcffb/bindings,63,0,24
http://localhost:9000/k8s/cluster/clusterroles/enmasse.0.30.2-wcffb/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/jaeger-operator.v1.13.1-df8r6,75,0,66
http://localhost:9000/k8s/cluster/clusterroles/jaeger-operator.v1.13.1-df8r6/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/jaeger-operator.v1.13.1-df8r6/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/kiali-operator.v1.0.9-pcpqp,75,0,126
http://localhost:9000/k8s/cluster/clusterroles/kiali-operator.v1.0.9-pcpqp/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/kiali-operator.v1.0.9-pcpqp/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/openshift-pipelines-operator.v0.8.2-rmnqs,78,0,72
http://localhost:9000/k8s/cluster/clusterroles/openshift-pipelines-operator.v0.8.2-rmnqs/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/openshift-pipelines-operator.v0.8.2-rmnqs/yaml,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/self-provisioner,78,0,48
http://localhost:9000/k8s/cluster/clusterroles/self-provisioner/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/self-provisioner/yaml,81,0,84
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-trk2t,75,0,46
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-trk2t/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-trk2t/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-v66wx,75,0,64
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-v66wx/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/serverless-operator.v1.4.1-v66wx/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/servicemeshoperator.v1.0.7-xtxb8,75,0,84
http://localhost:9000/k8s/cluster/clusterroles/servicemeshoperator.v1.0.7-xtxb8/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/servicemeshoperator.v1.0.7-xtxb8/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/storageosoperator-rhm-10tb.v1.5.3-jbfgz,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-bjl2k,75,0,50
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-bjl2k/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-bjl2k/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-c9cl9,75,0,50
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-c9cl9/bindings,84,0,48
http://localhost:9000/k8s/cluster/clusterroles/strimzi-cluster-operator.v0.15.0-c9cl9/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/strimzi-entity-operator,54,0,9
http://localhost:9000/k8s/cluster/clusterroles/strimzi-kafka-broker,75,0,48
http://localhost:9000/k8s/cluster/clusterroles/strimzi-kafka-broker/bindings,73,0,37
http://localhost:9000/k8s/cluster/clusterroles/strimzi-kafka-broker/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/strimzi-topic-operator,75,0,49
http://localhost:9000/k8s/cluster/clusterroles/strimzi-topic-operator/bindings,73,0,37
http://localhost:9000/k8s/cluster/clusterroles/strimzi-topic-operator/yaml,78,0,84
http://localhost:9000/k8s/cluster/clusterroles/view,78,0,141
http://localhost:9000/k8s/cluster/clusterroles/view/bindings,87,0,48
http://localhost:9000/k8s/cluster/clusterroles/view/yaml,81,0,84
http://localhost:9000/k8s/cluster/config.openshift.io~v1~APIServer,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~APIServer/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~APIServer/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~APIServer/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Authentication,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Authentication/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Authentication/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Authentication/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Build,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Build/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Build/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Build/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/authentication,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/authentication/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/cloud-credential,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/cloud-credential/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/cluster-autoscaler,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/cluster-autoscaler/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/console,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/console/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/csi-snapshot-controller,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/csi-snapshot-controller/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/dns,76,0,43
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterOperator/dns/yaml,80,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterVersion,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterVersion/~new,77,0,84
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterVersion/version,76,0,39
http://localhost:9000/k8s/cluster/config.openshift.io~v1~ClusterVersion/version/yaml,80,0,84
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Console,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Console/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Console/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Console/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~DNS,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~DNS/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~DNS/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~DNS/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~FeatureGate,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~FeatureGate/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~FeatureGate/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~FeatureGate/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Infrastructure,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Infrastructure/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Infrastructure/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Infrastructure/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Ingress,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Ingress/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Ingress/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Ingress/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Network,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Network/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Network/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Network/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~OAuth,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~OAuth/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~OAuth/cluster,78,0,35
http://localhost:9000/k8s/cluster/config.openshift.io~v1~OAuth/cluster/yaml,57,0,9
http://localhost:9000/k8s/cluster/config.openshift.io~v1~OperatorHub/cluster,57,0,9
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Project/cluster,57,0,14
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Proxy,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Proxy/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Proxy/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Proxy/cluster/yaml,81,0,85
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Scheduler,77,0,38
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Scheduler/~new,77,0,83
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Scheduler/cluster,77,0,31
http://localhost:9000/k8s/cluster/config.openshift.io~v1~Scheduler/cluster/yaml,81,0,86
http://localhost:9000/k8s/cluster/configmaps/~new,77,0,82
http://localhost:9000/k8s/cluster/cronjobs/~new,77,0,83
http://localhost:9000/k8s/cluster/customresourcedefinitions,78,0,40
http://localhost:9000/k8s/cluster/customresourcedefinitions/~new,77,0,84
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressplans.admin.enmasse.io,77,0,47
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressplans.admin.enmasse.io/instances,76,0,36
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressplans.admin.enmasse.io/yaml,81,0,85
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressspaceplans.admin.enmasse.io,77,0,47
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressspaceplans.admin.enmasse.io/instances,76,0,36
http://localhost:9000/k8s/cluster/customresourcedefinitions/addressspaceplans.admin.enmasse.io/yaml,81,0,85
http://localhost:9000/k8s/cluster/customresourcedefinitions/alertmanagers.monitoring.coreos.com,77,0,42
http://localhost:9000/k8s/cluster/customresourcedefinitions/alertmanagers.monitoring.coreos.com/instances,82,0,54
http://localhost:9000/k8s/cluster/customresourcedefinitions/alerts.synopsys.com,77,0,42
http://localhost:9000/k8s/cluster/customresourcedefinitions/alerts.synopsys.com/instances,76,0,36
http://localhost:9000/k8s/cluster/customresourcedefinitions/alerts.synopsys.com/yaml,81,0,85
http://localhost:9000/k8s/cluster/customresourcedefinitions/apimanagers.apps.3scale.net,77,0,42
http://localhost:9000/k8s/cluster/customresourcedefinitions/apimanagers.apps.3scale.net/instances,85,0,45
