
          name, url, @patternfly/patternfly, @patternfly/quickstarts, @patternfly/react-catalog-view-extension, @patternfly/react-charts, @patternfly/react-code-editor, @patternfly/react-console, @patternfly/react-core, @patternfly/react-icons, @patternfly/react-inline-edit-extension, @patternfly/react-log-viewer, @patternfly/react-data-view, @patternfly/chatbot, @patternfly/virtual-assistant, @patternfly/react-component-groups, @patternfly/react-styles, @patternfly/react-table, @patternfly/react-tokens, @patternfly/react-topology, @patternfly/react-user-feedback, @patternfly/react-virtualized-extension, react
          Ansible-hub-Ansible-hub, https://github.com/ansible/ansible-hub-ui, ^5.4.2, undefined, undefined, undefined, ^5.4.0, undefined, ^5.4.11, undefined, undefined, undefined, undefined, undefined, undefined, null, undefined, ^5.4.12, undefined, undefined, undefined, undefined, ^18.3.1
